0.000000000000000000e+00	1.777825589379720839e+01	5.841980621042191046e+01
0.000000000000000000e+00	2.239432364385443108e+01	6.326842145418478935e+01
0.000000000000000000e+00	2.701426718547341110e+01	6.811703669794765403e+01
0.000000000000000000e+00	3.163033493553063380e+01	7.296565194171053292e+01
0.000000000000000000e+00	3.625027847714961382e+01	7.781426718547341181e+01
0.000000000000000000e+00	4.086634622720684007e+01	8.266288242923629070e+01
0.000000000000000000e+00	4.548628976882582009e+01	8.751149767299915538e+01
0.000000000000000000e+00	5.010235751888303923e+01	9.236011291676203427e+01
0.000000000000000000e+00	5.472230106050202636e+01	9.720872816052489895e+01
0.000000000000000000e+00	5.933836881055924550e+01	1.020573434042877921e+02
0.000000000000000000e+00	6.395831235217822552e+01	1.069059586480506567e+02
0.000000000000000000e+00	6.857825589379720554e+01	1.117584496833752894e+02
0.000000000000000000e+00	6.857825589379720554e+01	1.117584496833752894e+02
2.286717021438925967e-01	7.342687113756008443e+01	1.170682841229877056e+02
4.612191958495460709e-01	7.827548638132296333e+01	1.223781185626001360e+02
6.898908979934386121e-01	8.312410162508582800e+01	1.276879530022125522e+02
9.224383916990921417e-01	8.797271686884870689e+01	1.330016632333867506e+02
1.151110093842984794e+00	9.282133211261157157e+01	1.383114976729991383e+02
1.383657587548638102e+00	9.766994735637446468e+01	1.436213321126115829e+02
1.612329289692530754e+00	1.025185626001373294e+02	1.489311665522239991e+02
1.844876783398184283e+00	1.073671778439002082e+02	1.542448767833981833e+02
2.073548485542076936e+00	1.122157930876630729e+02	1.595547112230105995e+02
2.306095979247730465e+00	1.170644083314259518e+02	1.648645456626230441e+02
2.538643472953383551e+00	1.219168993667505987e+02	1.701782558937971999e+02
2.538643472953383551e+00	1.219168993667505987e+02	1.701782558937971999e+02
2.538643472953383551e+00	1.260407415884641864e+02	1.746199130235751795e+02
2.538643472953383551e+00	1.301684596017395279e+02	1.790654459449149556e+02
2.538643472953383551e+00	1.342961776150148694e+02	1.835109788662546748e+02
2.538643472953383551e+00	1.384238956282902109e+02	1.879565117875944225e+02
2.538643472953383551e+00	1.425516136415655808e+02	1.923981689173724021e+02
2.538643472953383551e+00	1.466793316548409223e+02	1.968437018387121498e+02
